skn,ncei_id,station_name,station_id,nws_sid,island,network,elevation,latitude,longitude,start_year,end_year,rf,ta,rh,ws,sw,lw,observer,data_source,edit_notes,nwsli,nesdis_id,name_hads,hads_elev,owner_code_hads,vars_hads,latitude_d_hads,longitude_d_hads,match_notes,name_ncei,mindate_ncei,maxdate_ncei,latitude_ncei,longitude_ncei,name_scan,id_scan,latitude_scan,longitude_scan,nws_kk_name,kk_nws_match_notes,name,nws_id,nws_name
1107.2,NA,E Kauai Water 2,1107.2,NA,Ka,State,58,22.09397345,-159.3238707,1932,1947,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E Kauai Water 2,NA,NA
1107.3,US1HIKI0008,KAPAA 1.7 E,US1HIKI0008,NA,Ka,CoCoRaHS,65,22.0948,-159.3278,2014,2016,RF,NA,NA,NA,NA,NA,CoCoRaHS,NCEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KAPAA 1.7 E,NA,NA
1110,USC00510935,HALAULA 1110,510935,NA,Ka,COOP,78,22.11505514,-159.317204,1905,2000,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HALAULA 1110,NA,NA
1111,NA,Anahola,1111,NA,Ka,State,12,22.14335296,-159.3155371,1930,1975,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anahola,NA,NA
1111.2,NA,Mol 18,1111.2,NA,Ka,State,46,22.16333171,-159.3205368,1950,1968,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mol 18,NA,NA
1111.3,NA,HC-8,1111.3,NA,Ka,State,49,22.16832672,-159.3222034,1961,1963,RF,NA,NA,NA,NA,NA,HAWN FRUIT PACKERS,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HC-8,NA,NA
1111.4,NA,Anahola No. 2,HI-48,ANHH1,Ka,Hydronet,75,22.1374,-159.3122,1964,2017,RF,NA,NA,NA,NA,NA,HAWN FRUIT PACKERS; Hydronet,Hydronet;RF_Atlas,NA,ANHH1,1560029C,ANAHOLA 2 NEAR ANAHOLA 1SSE,1200,NWSPAC,PC,22.1375,-159.312,matched HADS stations to SKN by merge of 'nwsli' to 'nws_SID',NA,NA,NA,NA,NA,NA,NA,NA,NA,Anahola,matched stations to SKN by station name similarity uzing agrep fuzzy match and manually removed bad match and duplicates,Anahola No. 2,ANHH1, Anahola (12001)             
1112,USC00513982,Kealia,513982,NA,Ka,COOP,3,22.09950672,-159.3055378,1899,1986,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kealia,NA,NA
1113,NA,M9,1113,NA,Ka,State,46,22.11005029,-159.3055377,1941,1984,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M9,NA,NA
1113.1,NA,Field HC208,1113.1,NA,Ka,State,30,22.10672074,-159.3055377,1955,1973,RF,NA,NA,NA,NA,NA,HAWN FRUIT PACKERS,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field HC208,NA,NA
1114,USC00510145,ANAHOLA 1114,510145,NA,Ka,COOP,55,22.13418691,-159.3038709,1930,2000,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANAHOLA 1114,NA,NA
1115,USC00518155,PH WAINIHA 1115,518155,NA,Ka,COOP,35,22.1959,-159.5564,1908,2017,RF,NA,NA,NA,NA,NA,MCBRYDE SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PH WAINIHA 1115,NA,NA
1115.1,NA,PH Wainiha,HI-41,WNHH1,Ka,Hydronet,35,22.1959,-159.5564,1908,2017,RF,NA,NA,NA,NA,NA,MCBRYDE SUGAR;Hydronet,Hydronet;NCEI;RF_Atlas,"skn changed from 1115 and confirmed skn from AF, removed NCEI_ID:USC00518155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wainiha,matched stations to SKN by station name similarity uzing agrep fuzzy match and manually removed bad match and duplicates,PH Wainiha,WNHH1, Wainiha (HI41)              
1117,USC00518165,PRINCEVILLE RANCH 1117,518165,NA,Ka,COOP,90,22.213196,-159.4722008,1938,2017,RF,Ta,NA,NA,NA,NA,PRINCEVILLE RANCH,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRINCEVILLE RANCH 1117, HI US",6/1/1938,9/12/2018,22.2181,-159.4828,NA,NA,NA,NA,NA,NA,PRINCEVILLE RANCH 1117,NA,NA
1117.1,NA,Hanalei-Deverill,1117.1,NA,Ka,State,3,22.20006472,-159.5022006,1892,1909,RF,NA,NA,NA,NA,NA,EGK DEVERILL,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hanalei-Deverill,NA,NA
1117.4,NA,Fld P-24,1117.4,NA,Ka,State,84,22.21002604,-159.452201,1958,1962,RF,NA,NA,NA,NA,NA,HAWN CANNERIES,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fld P-24,NA,NA
1117.5,NA,Hanalei,1117.5,NA,Ka,State,76,22.21224881,-159.4588676,1929,1939,RF,NA,NA,NA,NA,NA,HAWN CANNERIES,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hanalei,NA,NA
1117.7,NA,Shop,1117.7,NA,Ka,State,67,22.21364628,-159.4788675,1971,1973,RF,NA,NA,NA,NA,NA,EAGLE CTY DEV CORP,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shop,NA,NA
1117.8,NA,Hanalei,HI-45,HNIH1,Ka,Hydronet,5,22.1985,-159.4953,1991,2017,RF,NA,NA,NA,NA,NA,Hydronet,Hydronet;NCEI;RF_Atlas,; Erased NCEI ID: USC00513386 probably co-located COOP station and new SKN should be assigned to hydronet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hanalei,matched stations to SKN by station name similarity uzing agrep fuzzy match and manually removed bad match and duplicates,Hanalei,HNIH1, Hanalei (HI45)              
1118,NA,Makai Fld 16,1118,NA,Ka,State,52,22.22169532,-159.4874786,1963,1981,RF,NA,NA,NA,NA,NA,PRINCEVILLE RANCH,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Makai Fld 16,NA,NA
1118.1,NA,Kulaiki,1118.1,NA,Ka,State,61,22.22473699,-159.4691453,1970,1981,RF,NA,NA,NA,NA,NA,PRINCEVILLE HANALEI,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kulaiki,NA,NA
1118.2,NA,Puu Pua,1118.2,NA,Ka,State,37,22.22142279,-159.4972007,1970,1981,RF,NA,NA,NA,NA,NA,PRINCEVILLE HANALEI,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Puu Pua,NA,NA
1118.3,NA,Ocean 7,1118.3,NA,Ka,State,40,22.22613387,-159.4888675,1971,1981,RF,NA,NA,NA,NA,NA,PRINCEVILLE HANALEI,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocean 7,NA,NA
1118.4,NA,Wood 9,1118.4,NA,Ka,State,67,22.21891848,-159.481923,1971,1981,RF,NA,NA,NA,NA,NA,PRINCEVILLE HANALEI,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wood 9,NA,NA
1118.5,NA,Lake 2,1118.5,NA,Ka,State,76,22.2200242,-159.4741452,1971,1975,RF,NA,NA,NA,NA,NA,PRINCEVILLE HANALEI,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake 2,NA,NA
1118.6,NA,Lake 6,1118.6,NA,Ka,State,64,22.22390641,-159.4719231,1973,1981,RF,NA,NA,NA,NA,NA,PRINCEVILLE HANALEI,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake 6,NA,NA
1118.7,US1HIKI0013,PRINCEVILLE 0.5 E,US1HIKI0013,NA,Ka,CoCoRaHS,57,22.2242,-159.4777,2014,2016,RF,NA,NA,NA,NA,NA,CoCoRaHS,NCEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRINCEVILLE 0.5 E,NA,NA
1131,USC00512974,Kalihiwai Res,512974,NA,Ka,COOP,122,22.18615576,-159.4288679,1931,1970,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kalihiwai Res,NA,NA
1131.1,NA,Kapaka,1131.1,NA,Ka,State,194,22.17673899,-159.4588675,1911,1945,RF,NA,NA,NA,NA,NA,MCBRYDE SUGAR,RF_Atlas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kapaka,NA,NA
1131.4,NA,Mauka Field 31,1131.4,NA,Ka,State,134,22.19587896,-159.4527565,1963,1981,RF,NA,NA,NA,NA,NA,PRINCEVILLE RANC,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mauka Field 31,NA,NA
1131.5,US1HIKI0007,PRINCEVILLE 2.4 SE,US1HIKI0007,NA,Ka,CoCoRaHS,119,22.1996,-159.458,2014,2016,RF,NA,NA,NA,NA,NA,CoCoRaHS,NCEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRINCEVILLE 2.4 SE,NA,NA
1131.7,NA,Hanalei,2.21E+14,NA,Ka,USGS,60,22.18361111,-159.4922222,2001,2011,RF,NA,NA,NA,NA,NA,USGS,USGS;RF_Atlas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hanalei,NA,NA
1132,NA,Kilauea Fld 3 #1,1132,NA,Ka,State,99,22.20779162,-159.4255346,1936,1951,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kilauea Fld 3 #1,NA,NA
1132.1,NA,Kilauea Fld 3,1132.1,NA,Ka,State,99,22.20168903,-159.4255345,1919,1969,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kilauea Fld 3,NA,NA
1132.2,NA,Hwy Fld 41,1132.2,NA,Ka,State,43,22.21473095,-159.4333123,1963,1976,RF,NA,NA,NA,NA,NA,PRINCEVILLE RANCH,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hwy Fld 41,NA,NA
1133,USC00514568,Kilauea Point,514568,NA,Ka,COOP,55,22.23135314,-159.4013684,1949,1985,RF,NA,NA,NA,NA,NA,USCG,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kilauea Point,NA,NA
1134,USC00514561,KILAUEA 1134,514561,NA,Ka,COOP,96,22.21194093,-159.4072015,1885,2017,RF,Ta,NA,NA,NA,NA,RAPOZO N,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KILAUEA 1134,NA,NA
1134.1,US1HIKI0001,KILAUEA 0.3 SE,US1HIKI0001,NA,Ka,CoCoRaHS,96,22.208,-159.4062,2012,2017,RF,NA,NA,NA,NA,NA,CoCoRaHS,NCEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KILAUEA 0.3 SE, HI US",12/10/2012,9/19/2018,22.208,-159.4062,NA,NA,NA,NA,NA,NA,KILAUEA 0.3 SE,NA,NA
1134.2,US1HIKI0006,KILAUEA 0.5 SE,US1HIKI0006,NA,Ka,CoCoRaHS,79,22.2057,-159.4048,2013,2017,RF,NA,NA,NA,NA,NA,CoCoRaHS,NCEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KILAUEA 0.5 SE, HI US",12/15/2013,9/23/2018,22.2057,-159.4048,NA,NA,NA,NA,NA,NA,KILAUEA 0.5 SE,NA,NA
1135,NA,Kilauea Fld 17,1135,NA,Ka,State,127,22.18502918,-159.4005349,1930,1972,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kilauea Fld 17,NA,NA
1136,NA,Field 23,1136,NA,Ka,State,107,22.19944652,-159.3888685,1937,1969,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field 23,NA,NA
1137,USC00514758,KOLOKO RESERVOIR 113,514758,NA,Ka,COOP,224,22.18140774,-159.3777576,1934,2017,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KOLOKO RESERVOIR 113, HI US",1/1/1942,7/31/2018,22.19028,-159.38472,NA,NA,NA,NA,NA,NA,KOLOKO RESERVOIR 113,NA,NA
1140,NA,Field 27 (300),1140,NA,Ka,State,91,22.20221107,-159.3755354,1936,1951,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field 27 (300),NA,NA
1141,NA,Field 36,1141,NA,Ka,State,111,22.19443816,-159.3672022,1937,1969,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field 36,NA,NA
1142,NA,Camp 1,1142,NA,Ka,State,84,22.1777722,-159.3388696,1937,1962,RF,NA,NA,NA,NA,NA,HAWN CANNERIES,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camp 1,NA,NA
1143,NA,Field 30,1143,NA,Ka,State,70,22.20218961,-159.3472027,1937,1970,RF,NA,NA,NA,NA,NA,KILAUEA SUGAR,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field 30,NA,NA
1144,NA,Field 7-A,1144,NA,Ka,State,61,22.18607715,-159.3188701,1936,1968,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field 7-A,NA,NA
1144.1,US1HIKI0021,ANAHOLA 2.8 N,US1HIKI0021,NA,Ka,CoCoRaHS,74,22.1869,-159.3236,2015,2017,RF,NA,NA,NA,NA,NA,CoCoRaHS,NCEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANAHOLA 2.8 N, HI US",3/19/2015,9/23/2018,22.1869,-159.3236,NA,NA,NA,NA,NA,NA,ANAHOLA 2.8 N,NA,NA
1145,USC00516529,MOLOAA 1145,516529,NA,Ka,COOP,101,22.17972,-159.33194,1926,2017,RF,Ta,NA,NA,NA,NA,LIHUE PLANTATION,NCEI;RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOLOAA 1145, HI US",6/1/1929,8/27/2018,22.17972,-159.33194,NA,NA,NA,NA,NA,NA,MOLOAA 1145,NA,NA
1146,USR0000HMOL,Moloaa Dairy,HMOL,MLDH1,Ka,RAWS,85,22.18333333,-159.3375,2002,2013,RF,Ta,RH,WS,Sw,NA,RAWS,RAWS;WRCC;NCEI;RF_Atlas,NA,MLDH1,AAB6D15A,MOLOAA DAIRY RAWS NEAR ANAHOLA 4NW,4550,BLM001,MM MT PC RW TA UD UP UR US VB XR,22.1833,-159.337,matched HADS grep('*RAWS*') stations to SKN by station name using fuzzy matching os station names agrep function in R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moloaa Dairy,MLDH1, Moloaa Dairy                
1147,NA,Fld 960-Moloaa,1147,NA,Ka,State,79,22.17444115,-159.3360919,1963,1974,RF,NA,NA,NA,NA,NA,LIHUE PLANTATION,RF_Atlas;HSCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fld 960-Moloaa,NA,NA
9999.1917,US1HIHI0055,"KURTISTOWN 6.6 SSE, HI US",NA,NA,NA,NA,NA,19.5021,-155.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KURTISTOWN 6.6 SSE, HI US",11/10/2016,9/24/2018,19.5021,-155.029,NA,NA,NA,NA,NA,NA,"KURTISTOWN 6.6 SSE, HI US",NA,NA
9999.1918,US1HIHI0056,"PAHOA 3.0 SSE, HI US",NA,NA,NA,NA,NA,19.4573,-154.9338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","PAHOA 3.0 SSE, HI US",12/15/2016,7/31/2018,19.4573,-154.9338,NA,NA,NA,NA,NA,NA,"PAHOA 3.0 SSE, HI US",NA,NA
9999.1919,US1HIHI0057,"NAALEHU 4.7 WSW, HI US",NA,NA,NA,NA,NA,19.0421,-155.6371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","NAALEHU 4.7 WSW, HI US",2/5/2017,9/23/2018,19.0421,-155.6371,NA,NA,NA,NA,NA,NA,"NAALEHU 4.7 WSW, HI US",NA,NA
9999.192,US1HIHI0059,"HAWAIIAN OCEAN VIEW 1.7 NNE, HI US",NA,NA,NA,NA,NA,19.0908,-155.7552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","HAWAIIAN OCEAN VIEW 1.7 NNE, HI US",5/26/2017,9/23/2018,19.0908,-155.7552,NA,NA,NA,NA,NA,NA,"HAWAIIAN OCEAN VIEW 1.7 NNE, HI US",NA,NA
9999.1921,US1HIHI0060,"MOUNTAIN VIEW 4.5 NNE, HI US",NA,NA,NA,NA,NA,19.5808,-155.1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","MOUNTAIN VIEW 4.5 NNE, HI US",9/20/2017,8/1/2018,19.5808,-155.1216,NA,NA,NA,NA,NA,NA,"MOUNTAIN VIEW 4.5 NNE, HI US",NA,NA
9999.1922,US1HIHI0065,"PAHOA 4.7 NE, HI US",NA,NA,NA,NA,NA,19.5473,-154.8988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","PAHOA 4.7 NE, HI US",10/31/2017,9/24/2018,19.5473,-154.8988,NA,NA,NA,NA,NA,NA,"PAHOA 4.7 NE, HI US",NA,NA
9999.1938,US1HIHN0027,"KANEOHE 0.8 SW, HI US",NA,NA,NA,NA,NA,21.4039,-157.8017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KANEOHE 0.8 SW, HI US",7/2/2017,9/24/2018,21.4039,-157.8017,NA,NA,NA,NA,NA,NA,"KANEOHE 0.8 SW, HI US",NA,NA
9999.1955,US1HIKI0023,"KAPAA 2.7 SSW, HI US",NA,NA,NA,NA,NA,22.0593,-159.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KAPAA 2.7 SSW, HI US",4/11/2016,9/23/2018,22.0593,-159.365,NA,NA,NA,NA,NA,NA,"KAPAA 2.7 SSW, HI US",NA,NA
9999.1956,US1HIKI0024,"HANALEI 3.0 W, HI US",NA,NA,NA,NA,NA,22.2103,-159.5492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","HANALEI 3.0 W, HI US",8/2/2016,9/24/2018,22.2103,-159.5492,NA,NA,NA,NA,NA,NA,"HANALEI 3.0 W, HI US",NA,NA
9999.1957,US1HIKI0025,"KAPAA 2.3 SW, HI US",NA,NA,NA,NA,NA,22.0722,-159.3766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KAPAA 2.3 SW, HI US",10/2/2016,9/19/2018,22.0722,-159.3766,NA,NA,NA,NA,NA,NA,"KAPAA 2.3 SW, HI US",NA,NA
9999.1958,US1HIKI0026,"KAPAA 2.3 SW, HI US",NA,NA,NA,NA,NA,22.0721,-159.3767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KAPAA 2.3 SW, HI US",4/2/2017,9/24/2018,22.0721,-159.3767,NA,NA,NA,NA,NA,NA,"KAPAA 2.3 SW, HI US",NA,NA
9999.1993,USC00510744,"GLENWOOD 54.2, HI US",NA,NA,NA,NA,NA,19.5075,-155.1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","GLENWOOD 54.2, HI US",4/3/2016,9/23/2018,19.5075,-155.1692,NA,NA,NA,NA,NA,NA,"GLENWOOD 54.2, HI US",NA,NA
9999.1997,USC00510822,"HAIKU 488.7, HI US",NA,NA,NA,NA,NA,20.9287,-156.3221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","HAIKU 488.7, HI US",6/24/2016,9/23/2018,20.9287,-156.3221,NA,NA,NA,NA,NA,NA,"HAIKU 488.7, HI US",NA,NA
9999.2,USC00510920,"HAKIPUU MAUKA 886.8, HI US",NA,NA,NA,NA,NA,21.50361,-157.8575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","HAKIPUU MAUKA 886.8, HI US",4/3/2016,9/23/2018,21.50361,-157.8575,NA,NA,NA,NA,NA,NA,"HAKIPUU MAUKA 886.8, HI US",NA,NA
9999.2045,USC00511925,"HONOLULU FIRE STATION 703.1, HI US",NA,NA,NA,NA,NA,21.3287,-157.9298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","HONOLULU FIRE STATION 703.1, HI US",6/1/2008,9/20/2018,21.3287,-157.9298,NA,NA,NA,NA,NA,NA,"HONOLULU FIRE STATION 703.1, HI US",NA,NA
9999.2076,USC00512802,"KAIWIKI HOMESTEAD 89.11, HI US",NA,NA,NA,NA,NA,19.7509,-155.1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KAIWIKI HOMESTEAD 89.11, HI US",3/1/1999,8/31/2018,19.7509,-155.1362,NA,NA,NA,NA,NA,NA,"KAIWIKI HOMESTEAD 89.11, HI US",NA,NA
9999.2082,USC00513045,"KAMALO 542.10, HI US",NA,NA,NA,NA,NA,21.0521,-156.8709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KAMALO 542.10, HI US",4/1/1923,9/23/2018,21.0521,-156.8709,NA,NA,NA,NA,NA,NA,"KAMALO 542.10, HI US",NA,NA
9999.2086,USC00513080,"KAMUELA UPPER 192.7, HI US",NA,NA,NA,NA,NA,20.0319,-155.6669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA; LAT, LONG not matched taken from NCEI meta.","KAMUELA UPPER 192.7, HI US",4/3/2016,9/23/2018,20.0319,-155.6669,NA,NA,NA,NA,NA,NA,"KAMUELA UPPER 192.7, HI US",NA,NA
